Job Title,Job Category,Date Posted,Company Name,Job Location,Job Expired Date,Minimal Salary,Maximal Salary,Employment Type,Job URL
Teknisi,Manufacturing,20-10-2023,PT Airia Semesta,Surabaya,2023-11-20,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/teknisi/1c260c20-2a04-4cfa-913b-332ea6cd1b2b
Admin Sales,Retail,20-10-2023,Myrobin,Ciamis,2023-11-20,2000000,3000000,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/admin-sales/cc78e85d-cfa8-4590-8f3c-e0231d4bfffc
Sales,Retail,17-10-2023,Jaya Sejahtera Indonesia,Surabaya,2023-11-17,3000000,3000100,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales/4ff91747-9062-4d78-9505-743e4299ac23
Account Manager,Account Management,18-10-2023,PT. Digitama Sinergi Indonesia,Sleman,2023-11-18,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/account-manager/84130bde-94c1-4dc7-959a-92f5446e6272
Investigation Analyst,Product Management,05-10-2023,PT Integrity Indonesia,Jakarta Selatan,2023-11-05,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/investigation-analyst/fde0bc48-dc3b-460d-ac2d-61511c142735
Live streaming Agent,Arts & Creative,05-10-2023,PT Pick Arpu Technology,Jakarta Utara,2023-11-05,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/live-streaming-agent/4ff692be-0d36-49e9-b7fd-ca4a6def0a2e
Call Center,Customer Service,09-10-2023,Pt. Equityworld Praxis Surabaya,Surabaya,2023-11-09,4370000,4800000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/call-center/14400588-360e-4d7f-be4a-11856f2c1427
Recruitment Specialist Mandarin Speaker,Accounting & Finance,06-10-2023,PT Anugrah Konsultasi Bisnis Indonesia,Jakarta Selatan,2023-11-09,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/recruitment-specialist-mandarin-speaker/7f20c337-39b8-4357-b07f-ff31974b0dc6
Kasir (Jogja),"Food, Beverage & Restaurant",20-10-2023,Christopher Salon Indonesia,Sleman,2023-11-20,1950000,3050000,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/kasir-jogja/8f356f9c-cb2a-4d08-971b-ce280453e2c8
Finance Teacher,Education & Training,20-09-2023,Brightchamps,Jakarta Pusat,2023-11-20,3000000,15000000,PART_TIME,https://glints.com/id/en/opportunities/jobs/finance-teacher/ab63f8cd-8893-4387-bf91-bc644aa773b4
Marketing Operational Female (URGENTLY NEEDED),Accounting & Finance,20-10-2023,CV Kirana Project,Tangerang,2023-11-20,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/marketing-operational-female-urgently-needed/5a668c1d-7725-42f5-a09f-dc15db481d2c
Marketing Agent Officer,Building & Construction,09-10-2023,PT.SINAR JERNIH SUKSESINDO,Mojokerto,2023-11-09,4500000,4500100,FULL_TIME,https://glints.com/id/en/opportunities/jobs/marketing-agent-officer/00b7d9ea-0a14-4e5e-b716-e44754bd9d16
Posisi Manajemen Lainnya,Management,18-10-2023,PT BIOGENOMIK ARTIFISIAL INTELIGEN,Jakarta Selatan,2023-11-18,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/posisi-manajemen-lainnya/e1795331-be2f-4553-936a-1b88f3576d16
Account Executive 会计助理,Account Management,16-07-2023,OTT InfoTech,Batam,2023-11-14,1100,1400,FULL_TIME,https://glints.com/id/en/opportunities/jobs/account-executive-%E4%BC%9A%E8%AE%A1%E5%8A%A9%E7%90%86/09587705-697e-4fad-9db2-cd35c11464ae
Sales Canvasser,Retail,17-10-2023,PT Danamas Insan Kreasi Andalan (Jawa Timur),Banyuwangi,2023-11-17,2500000,3500000,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/sales-canvasser/422f0617-e531-41ee-a9b6-a7b87c577e21
Director Wealth Management,Leadership & Senior Management,17-10-2023,PT. Muudah Galaxy Indonesia,Jakarta Selatan,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/director-wealth-management/77f4d714-9cb9-4348-b520-cc8be107564a
Salesman di Rukun Mitra Sejati Sukabumi,Retail,17-10-2023,PT Sampingan Mitra Indonesia,Sukabumi,2023-11-17,2747774,3247774,FULL_TIME,https://glints.com/id/en/opportunities/jobs/salesman-di-rukun-mitra-sejati-sukabumi/395888aa-8bd1-4501-a452-8d9ca31fdf80
Interior Designer,Design,13-10-2023,Alethea Interior,Surabaya,2023-11-17,3000000,4500000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/interior-designer/135a2a8c-4f60-4269-b034-1e36bdcddc92
Editor Video,Arts & Creative,14-10-2023,ALL MEDIA INDO,Sidoarjo,2023-11-14,2000000,5000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/editor-video/1753e01d-6b17-4ba3-a0ea-8f5b8ed8f712
Videografer,Arts & Creative,16-10-2023,Foto Produk Katalog,Bandung,2023-11-16,3000000,3275000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/videografer/9d4e8537-e0c4-49d2-ad99-5fe2365d3355
Cashier / Kasir,"Food, Beverage & Restaurant",18-10-2023,Amaira Beauty Studio,Denpasar,2023-11-18,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/cashier-kasir/2ed25445-635a-4a6b-8ab8-946c44a881ac
Management trainee,Education & Training,09-10-2023,PT Aditya Mandiri Sejahtera,Depok,2023-11-09,4000000,5000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/management-trainee/54563422-998e-43c8-99f5-30ec5803d8f6
Teknisi Support,Computer & Information Technology,18-10-2023,PT. JADIN PRATAMA (Bali),Denpasar,2023-11-18,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/teknisi-support/b6f2bd86-919d-42b9-812c-54c8cbcd763c
Site Supervisor,Architect & Interior Design,09-10-2023,Moire Living,Jakarta Barat,2023-11-09,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/site-supervisor/d95a26c1-44c2-47d3-ad1e-9b792f6de563
Cooking,"Hotel, Restaurant & Travel",17-10-2023, Pondok Elis Resto Bali,Denpasar,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/cooking/1c8aab67-dcfe-4a6d-a4e0-3a53082ec018
Waiters,"Hotel, Restaurant & Travel",17-10-2023, Pondok Elis Resto Bali,Denpasar,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/waiters/2ce43503-a36a-45a9-893f-e128dbe38b14
Marketing Proyek,Marketing,17-10-2023,PT Sentral Karya Inovasi ,Bantul,2023-11-19,,,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/marketing-proyek/ad87bfa5-b664-4f70-b628-65369e882666
Salesman di Rukun Mitra Sejati Sukabumi,Retail,17-10-2023,PT Sampingan Mitra Indonesia,Sukabumi,2023-11-17,2747774,3247774,FULL_TIME,https://glints.com/id/en/opportunities/jobs/salesman-di-rukun-mitra-sejati-sukabumi/395888aa-8bd1-4501-a452-8d9ca31fdf80
Sales Operation Intern,Business Development & Sales,17-10-2023,Arkademi,Sleman,2023-11-17,1000000,2000000,INTERN,https://glints.com/id/en/opportunities/jobs/sales-operation-intern/3d57e02b-c60b-4043-82b1-c1fdd35fd9e7
Guru Bahasa Inggris,Education & Training,17-10-2023,SMAS Yappenda Jakarta,Jakarta Utara,2023-11-17,4000000,5000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/guru-bahasa-inggris/0d5a6fbb-61a9-4d65-aeb9-6c58fb01cae5
Assistant Baker,"Food, Beverage & Restaurant",17-10-2023,Vivoir Patisserie,Surabaya,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/assistant-baker/3fdde80c-1e68-45df-89a3-512a8b4b2d1c
Admin Marketing,Accounting & Finance,17-10-2023,AE Publishing,Malang,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/admin-marketing/dfb41cbe-2998-4b5e-be12-f30815e92e01
Officeless Operating System (OOS) Implementor,Computer & Information Technology,17-10-2023,Jojonomic Pte Ltd,Jakarta Selatan,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/officeless-operating-system-oos-implementor/9768b81b-76e4-4e5b-919d-f037586a3554
Senior Business Partner,Retail,17-10-2023,Digital21,Balikpapan,2023-11-17,,,PART_TIME,https://glints.com/id/en/opportunities/jobs/senior-business-partner/461d55ce-029f-46f9-8d7b-ad63f85d8a8f
IT Support - Yogyakarta,Computer & Information Technology,17-10-2023,Mindreach Consulting,Sleman,2023-11-17,2500000,2700000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/it-support-yogyakarta/b45582c1-49ba-4744-af32-2bccd133d9f2
Nail & Eyelash Therapist,Healthcare,17-10-2023,Febry Brow & Lash Studio,Jakarta Selatan,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/nail-and-eyelash-therapist/f426ee92-a9f1-4b99-81e0-930599b44ff8
Staff Dapur,"Food, Beverage & Restaurant",17-10-2023,Djoeragan Kerang,Denpasar,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-dapur/90613512-b873-4c30-9727-5328c5bb1c3f
Kasir,"Food, Beverage & Restaurant",17-10-2023,Djoeragan Kerang,Denpasar,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/kasir/35caf3a8-90f6-45bc-9fe6-4ab4fd66c01f
Shopkeeper,General Business,16-10-2023,Secaca.id,Mojokerto,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/shopkeeper/68a678af-ddcd-489b-a84e-7d0c35538794
Admin Gudang (Penempatan Trosobo Krian),Storage,16-10-2023,PT Rapi Trans Logistik Indonesia,Sidoarjo,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/admin-gudang-penempatan-trosobo-krian/c5c32bac-5cf4-4266-88cf-916359d5c00a
Account Executive MYR (TEGAL),Account Management,16-10-2023,PT. PERMATA INDO SEJAHTERA,Tegal,2023-11-16,1500000,6000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/account-executive-myr-tegal/d0c00d35-378a-4461-9807-f54221016573
Marketing Executive,Accounting & Finance,16-10-2023,Tunas Toyota Pecenongan ,Jakarta Pusat,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/marketing-executive/3a7715a5-4f4b-479d-91cd-ce10a4daa115
Penjahit,"Apparel, Textile & Leather",16-10-2023,Saint Levi Baby Couture,Surabaya,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/penjahit/e7f3cea8-7249-4823-8ec2-5e5bcf922364
Valet Attendant,Supply Chain & Logistics,16-10-2023,PT. Shan Restaurant Bali,Badung,2023-11-16,3000000,3500000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/valet-attendant/a94db347-e0a1-4241-bec0-4f2dbfc807e7
Sales Associate Footwear,Retail,16-10-2023,Panen Lestari Indonesia (Bali),Denpasar,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-associate-footwear/bdcd40fc-2ef3-495d-b510-7441170ae493
Cashier,"Food, Beverage & Restaurant",16-10-2023,Panen Lestari Indonesia (Bali),Denpasar,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/cashier/22222e16-3f7f-4d2d-bf66-95ecfd96e2f5
Personal Assistant,Property Management,16-10-2023,MindSeat Official,Badung,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/personal-assistant/17615671-1d6b-4e6f-9be5-a61f7719922c
Online Service,Customer Service,16-10-2023,Panen Lestari Indonesia (Bali),Denpasar,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/online-service/5b78f7ef-92ec-479b-a4fa-dae647cf1213
Sales (Bekasi),Retail,16-10-2023,PT Mutiara Indo Pet,Bekasi,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-bekasi/2963f920-4ee3-4149-9c18-3fc8f25fa7a1
Sales (Tangerang),Retail,16-10-2023,PT Mutiara Indo Pet,Tangerang,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-tangerang/c9c2b807-281e-426c-a525-e9d1341e2b32
English Tutor (Bandung),Education & Training,16-10-2023,Inteligence Corp.,Bandung,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/english-tutor-bandung/9d4540be-1c95-4cf7-80b0-6b30fbc30d72
English Tutor (Bogor),Education & Training,16-10-2023,Inteligence Corp.,Bogor,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/english-tutor-bogor/c732f978-e50a-4600-b2d8-9c23d4492b05
Sales (Depok),Retail,16-10-2023,PT Mutiara Indo Pet,Depok,2023-11-17,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-depok/c37f95ae-d3b3-48bd-92dd-996192e98602
Sales (Bogor),Retail,16-10-2023,PT Mutiara Indo Pet,Bogor,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-bogor/b265a943-4455-49d8-b8c6-17b5ee10c43f
Hair Stylist,"Personal Care, Health & Beauty",16-10-2023,Yenny Salon,Surabaya,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/hair-stylist/3d1e99b8-4516-42ce-bb30-904d2dd50ee0
Customer Service Representative 行销客服,Customer Service,15-07-2023,OTT InfoTech,Medan,2023-11-13,1000,1400,FULL_TIME,https://glints.com/id/en/opportunities/jobs/customer-service-representative-%E8%A1%8C%E9%94%80%E5%AE%A2%E6%9C%8D/31653272-8a90-4793-b318-2287768ab972
Project Manager,Product Management & Project Management,16-10-2023,Rumah Halal Nusantara,Surabaya,2023-11-16,2500000,3500000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/project-manager/ac533453-a192-4274-b9c7-0a272fe55075
MT- Supervisor Sales Bali / Nusa Tenggara,General Management,25-09-2023,PT. Arta Boga Cemerlang Bali NTR (Orang Tua Group),Denpasar,2023-10-26,7000000,8000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/mt-supervisor-sales-bali-nusa-tenggara/e32d54e7-6531-4997-b4ab-664d03f143e0
Therapist,Healthcare,16-10-2023,Yenny Salon,Surabaya,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/therapist/29a1dee9-789d-487a-8da0-9750c59df086
Kapster,"Personal Care, Health & Beauty",16-10-2023,Yenny Salon,Surabaya,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/kapster/5c0a01d4-c3d9-434d-b347-abfa6fbe5127
Sales - Marketing (Maklon Kosmetik),Business Development & Sales,06-10-2023,PT Mica Jaya Pratama,Jakarta Utara,2023-11-06,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-marketing-maklon-kosmetik/30528fd6-093e-464c-a492-0ecba65ba197
Kitchen Crew,General Business,16-10-2023,RM Pusaka Bunda,Surabaya,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/kitchen-crew/e81a5f04-db26-4cc1-a660-c3372614145f
Sales Corporate,"Hotel, Restaurant & Travel",12-10-2023,Voltras International,Tangerang Selatan,2023-11-12,3500000,4000000,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/sales-corporate/cc321447-2004-48f0-b451-f19345b4e5eb
Sales Marketing,Marketing,28-02-2023,PT Paladin Tirta Makmur,Bandung,2023-10-26,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-marketing/9ee003a9-4829-4bb5-8f09-f29b1e392781
Sales Promotion Girl,Retail,18-10-2023,DeeVa Derma Soft Skin,Surabaya,2023-11-18,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-promotion-girl/a83f3965-ab21-48c5-b774-a96e30bd3b05
Staff Marketing,Accounting & Finance,12-10-2023,PT. WASKHITA ADI SEJAHTERA,Bekasi,2023-11-12,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-marketing/c3c96084-6eab-42ca-8c8e-f78b3a1f0e70
Mobile Developer,Computer & Information Technology,07-10-2023,PT Fan Integrasi Teknologi,Bekasi,2023-11-07,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/mobile-developer/134ee07c-0813-4002-ab2d-f9cd7a1657cb
Team Marketing,Marketing,16-10-2023,Harunesia Group,Surabaya,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/team-marketing/b8b61523-034b-4cc9-9cab-b9cc6015eed1
Analis Kesehatan Lab Mikrobiologi Area Sulawesi Utara,Healthcare,13-10-2023,PT. UBC Medical Indonesia,Manado,2023-11-13,3000000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/analis-kesehatan-lab-mikrobiologi-area-sulawesi-utara/cafe1b4f-c5ab-41f9-8bbe-a07a16919849
Analis Kesehatan Lab Mikrobiologi Area Sulawesi Selatan,Healthcare,13-10-2023,PT. UBC Medical Indonesia,Makassar,2023-11-13,3000000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/analis-kesehatan-lab-mikrobiologi-area-sulawesi-selatan/307ae422-7d4c-454d-a36a-710a782dd679
Host Live Streaming Intern,Arts & Creative,16-10-2023,Griity,Jakarta Barat,2023-11-16,2500000,3500000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/host-live-streaming-intern/0fe9dd82-fae3-43b6-b6cd-2cb441fc805f
Analis Kesehatan Lab Mikrobiologi Area Palembang,Healthcare,13-10-2023,PT. UBC Medical Indonesia,Palembang,2023-11-13,3000000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/analis-kesehatan-lab-mikrobiologi-area-palembang/d627a14f-af87-43c7-864d-d44c4c7989b4
Analis Kesehatan Lab Mikrobilogi Area Padang,Healthcare,13-10-2023,PT. UBC Medical Indonesia,Padang,2023-11-13,3000000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/analis-kesehatan-lab-mikrobilogi-area-padang/fbe9f912-0b3b-4b83-8656-d6eec8328acc
Analis Kesehatan Lab Mikrobiologi Area Medan,Healthcare,13-10-2023,PT. UBC Medical Indonesia,Medan,2023-11-13,3000000,4000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/analis-kesehatan-lab-mikrobiologi-area-medan/4a21863c-7843-429f-8dd7-44276250ff75
Helper Teknisi AC,Manufacturing & Production,10-10-2023,Kingtronic,Jakarta Barat,2023-11-10,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/helper-teknisi-ac/addf09bd-8b9c-457b-bba9-e05cf009218a
MITRA KURIR KABUPATEN PAMEKASAN,Supply Chain & Logistics,19-10-2023,Anteraja,Pamekasan,2023-11-19,,,CONTRACTOR,https://glints.com/id/en/opportunities/jobs/mitra-kurir-kabupaten-pamekasan/a4e4042b-3db7-45bf-a556-a6b1723520dd
Host Live Streaming,Arts & Creative,13-10-2023,kive agency,Tangerang,2023-11-13,2000000,5000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/host-live-streaming/dc7a31e4-6a5c-4a7b-b6bb-a3fe9b71504c
Personal Assistant Internship,Administrative,17-10-2023,Bernofarm Pharmaceutical ,Surabaya,2023-11-17,,,INTERN,https://glints.com/id/en/opportunities/jobs/personal-assistant-internship/89bb2a58-885f-4d78-b92d-01154859f4a4
Product Development,Business Development,05-10-2023,PT Panca Wisesa Adhika,Jakarta Pusat,2023-11-05,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/product-development/eef51d2f-5cac-412b-b3b5-88eeb3425659
Graphic Design Internship,Design,05-10-2023,Khong Guan Biscuit,Jakarta Selatan,2023-11-05,4000000,6000000,INTERN,https://glints.com/id/en/opportunities/jobs/graphic-design-internship/80fd1321-a01e-47e7-9f4b-3370faa8735b
Host Live Streaming,Media & Communications,05-10-2023,PT Realway Media Indonesia,Jakarta Utara,2023-11-05,4000000,6000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/host-live-streaming/50d874bb-9854-4fbe-8e1b-63b7d20f4087
Sous Chef (Canggu),General Business,10-10-2023,Drom Space Bali ,Badung,2023-11-10,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sous-chef-canggu/68a88c95-1357-4a4c-9c8f-b169cc4751bc
Techinician (Canggu),General Business,10-10-2023,Drom Space Bali ,Badung,2023-11-10,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/techinician-canggu/eeda0f23-ff61-47b6-ba49-e9fb75b993a1
COOK (Canggu),General Business,10-10-2023,Drom Space Bali ,Badung,2023-11-10,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/cook-canggu/7b2a9af8-6f16-4a31-8605-5d0f087b1d74
Sales Admin Social Media,Business Development & Sales,16-10-2023,Yanoshi Omiyage,Bekasi,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-admin-social-media/609401ca-f794-4cee-afe1-61a47cab9a9d
Staff Telemarketing,Business Development & Sales,16-10-2023,PT. Langit Indonesia Berjangka,Jakarta Selatan,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-telemarketing/e2956f90-3a45-4591-8901-e0527e98e8a5
K2 Workflow (.Net),Computer & Information Technology,16-10-2023,PT ELISTEC INFORMATIKA UTAMA ,Bandung,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/k2-workflow-net/63132dc8-5107-41f0-a131-51e6a55cd058
Sales Canvasser,Marketing,16-10-2023,PT Mukti Caraka Solusindo,Tabanan,2023-11-16,2000000,2500000,PART_TIME,https://glints.com/id/en/opportunities/jobs/sales-canvasser/eac40a5c-dc1f-46fc-8bb2-62ad3c9d1a8b
Presales,Business Development & Sales,16-10-2023,Looyal Indonesia,Tangerang,2023-11-16,,,INTERN,https://glints.com/id/en/opportunities/jobs/presales/bc19503b-6392-4e84-bd6e-70b43f1279a6
Sales Promotion Boy (SPB),Business Development & Sales,16-10-2023,PT Mitra Berkat Terpilih Surabaya,Surabaya,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-promotion-boy-spb/3eb9a430-55b8-4384-84a7-55451694d560
Sales Promotion Girl (SPG),Business Development & Sales,16-10-2023,PT Mitra Berkat Terpilih Surabaya,Surabaya,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-promotion-girl-spg/b35a34a4-0bbe-4d2a-988b-49575338c088
Live Streaming Agent,Arts & Creative,16-10-2023,PT Pick Arpu Technology,Jakarta Utara,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/live-streaming-agent/77a7d9c7-5d87-4a7d-b45e-9b10d54e52ba
Sales Marketing,Retail,16-10-2023,Harinny Resto & Cafe,Bogor,2023-11-16,2000000,5000000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-marketing/a62fa647-d86b-4435-98c3-7bcd501228eb
Videografer,Arts & Creative,16-10-2023,Foto Produk Katalog,Bandung,2023-11-16,3000000,3275000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/videografer/9d4e8537-e0c4-49d2-ad99-5fe2365d3355
Tutor (Yogyakarta),Education & Training,16-10-2023,LBB Privasi,Yogyakarta,2023-11-16,,,PART_TIME,https://glints.com/id/en/opportunities/jobs/tutor-yogyakarta/599bb0f7-0564-4970-9303-ecb4cc3f4c16
Tutor (Magelang),Education & Training,16-10-2023,LBB Privasi,Cilacap,2023-11-16,,,PART_TIME,https://glints.com/id/en/opportunities/jobs/tutor-magelang/d087c7f3-12c4-49be-839e-c7269249df75
Tutor IPA (Jakarta),Education & Training,16-10-2023,LBB Privasi,Jakarta Timur,2023-11-16,,,PART_TIME,https://glints.com/id/en/opportunities/jobs/tutor-ipa-jakarta/1bb926cb-838a-4d83-bc34-0d1e9f237e06
Sales Marketing CBN Fiber Mojokerto,Business Development & Sales,16-10-2023,PT Gloria Jasa Mandiri (Jawa Timur),Mojokerto,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-marketing-cbn-fiber-mojokerto/e483dc9d-214e-42dc-951c-5b637c85d7dc
Staff Marketing,Accounting & Finance,16-10-2023,SRASafety,Surabaya,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-marketing/ccf49bc7-e8e4-496a-af45-d6e8f2bc6b37
Spa Therapists,Healthcare,16-10-2023,The Shampoo Lounge & Bali Barber Sanur,Denpasar,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/spa-therapists/1a68a252-e7ba-44fb-b764-244f4b30603f
Office Boy,Housekeeping,16-10-2023,The Shampoo Lounge & Bali Barber Sanur,Denpasar,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/office-boy/05a4c3ba-d48e-48cd-a36e-f3b664691694
Praktisi Kesehatan,Healthcare,16-10-2023,NEST Family Reflexology & Spa,Jakarta Utara,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/praktisi-kesehatan/2773327f-157d-4224-83ee-1becec8568aa
Sales Marketing CBN Fiber Madiun,Business Development & Sales,16-10-2023,PT Gloria Jasa Mandiri (Jawa Timur),Madiun,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-marketing-cbn-fiber-madiun/9d436b9f-5325-4869-9e1b-1d4a259d7f78
Sales Marketing CBN Fiber Kediri,Business Development & Sales,16-10-2023,PT Gloria Jasa Mandiri (Jawa Timur),Kediri,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-marketing-cbn-fiber-kediri/5b17b48b-5be1-4b61-b397-352b82a58b7d
Team Marketing,Marketing,16-10-2023,Harunesia Group,Surabaya,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/team-marketing/b8b61523-034b-4cc9-9cab-b9cc6015eed1
Sales Marketing CBN Fiber Jember,Business Development & Sales,16-10-2023,PT Gloria Jasa Mandiri (Jawa Timur),Jember,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-marketing-cbn-fiber-jember/0cd5c530-230b-48b8-a781-44cc213461ee
Sales Marketing CBN Fiber Malang,Business Development & Sales,16-10-2023,PT Gloria Jasa Mandiri (Jawa Timur),Malang,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/sales-marketing-cbn-fiber-malang/cf012c67-e95b-41e9-b12e-a380ec86472a
Creative Intern,Advertising & Public Relations,16-10-2023,Batik Wolter,Jakarta Barat,2023-11-16,,,INTERN,https://glints.com/id/en/opportunities/jobs/creative-intern/ec208d3d-f253-4c39-87ae-a1d4e3b68f81
Freelance Video Talent & Content Creator,Business Development,16-10-2023,Javamifi,Jakarta Timur,2023-11-16,3000000,3500000,FULL_TIME,https://glints.com/id/en/opportunities/jobs/freelance-video-talent-and-content-creator/9d9f09e8-8354-4354-b873-326641307f0a
Editor,Journalist & Editor,16-10-2023,PT Kirana Bali Wisata,Denpasar,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/editor/d856193b-8b99-424f-b728-a72de3d2fb7d
Digital Marketing Trainee,Digital Marketing,16-10-2023,PT Kirana Bali Wisata,Denpasar,2023-11-16,,,INTERN,https://glints.com/id/en/opportunities/jobs/digital-marketing-trainee/2d8f78fc-653c-4f72-9874-7562b9b41725
Startup Trainee,General Business,16-10-2023,Harunesia Group,Surabaya,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/startup-trainee/f1bccc36-3332-4b36-809b-51540826a06a
Steward,Others,16-10-2023,Kafe Betawi,Jakarta Selatan,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/steward/924cb27c-afe7-42db-9d4f-31278fcecbd8
Staff Service,Others,16-10-2023,Kafe Betawi,Jakarta Selatan,2023-11-16,,,FULL_TIME,https://glints.com/id/en/opportunities/jobs/staff-service/4bde9710-b671-49fb-bc0f-18724a1765e6
